valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,language
0.489,1938,0.989,['Cristian Vasile'],0.605,176196,0.25,0,4EyzJRQ7EoaXK78lEXbi8t,3.76E-06,4,0.347,-12.899,1,E vina ta,0,01/01/1938,0.0596,113.224,pt
0.435,1938,0.966,['Paraguassu'],0.563,172495,0.193,0,4JP2erJoIbPumx3H8ERhn8,0,10,0.729,-10.585,1,Casinha Pequenina,0,01/12/1938,0.0553,87.987,pt
0.832,1938,0.986,"['Francisco Canaro', 'Roberto Maida']",0.52,158147,0.42,0,4NCav7dsBlPxf020g6Etuq,0.00844,9,0.3,-7.686,0,Desprecio - Remasterizado,0,24/01/1938,0.054,126.985,es
0.566,1938,0.986,"['Bibbo', 'Surendra']",0.45,195502,0.361,0,4SKCMsokC0jRSu4AQTb8Wf,0.251,7,0.252,-9.759,0,O Jadugar Matwale,0,31/12/1938,0.0377,83.765,es
0.363,1938,0.972,['Jean Moscopol'],0.486,176640,0.273,0,4bfew7Mq7DUMGD2fxbSyZ5,0,3,0.393,-13.1,1,Ți-e dată inima,0,01/01/1938,0.0348,122.835,ro
0.667,1938,0.873,['Cristian Vasile'],0.485,186305,0.266,0,4e0a9HujSpCoMXvPF7Y9QJ,1.02E-06,9,0.166,-14.605,1,M-am îndrăgostit de-o stea,0,01/01/1938,0.045,119.831,ro
0.832,1938,0.994,['Lead Belly'],0.523,347664,0.347,0,4lN0dnP7EYGfD8kXJ5gDWp,0.0079,9,0.211,-14.381,0,Death Letter Blues (152-A),0,1938,0.461,80.469,en
0.618,1938,0.96,['Jean Moscopol'],0.581,162534,0.294,0,4lYglcPI2VQjjRBPTHhZmZ,0,9,0.532,-12.2,1,Uitarea să m'adoarmă,0,01/01/1938,0.0714,128.288,pl
0.668,1938,0.991,"['Francisco Canaro', 'Roberto Maida']",0.579,177587,0.384,0,4mhKxaDjDB3EKlB89viYOJ,0.251,3,0.0807,-6.995,1,Muchachita del Campo - Remasterizado,0,24/01/1938,0.0535,124.911,es
0.963,1938,0.992,['Leadbelly with Sarah Garland'],0.659,191843,0.385,0,4rLAmQxL24roPLuKNRmGz3,2.93E-05,8,0.113,-13.101,1,He's Just The Same Today (2020-A),0,1938,0.0501,98.458,en
0.249,1938,0.994,"['Richard Strauss', 'Heinrich Schlusnus', 'Sebastian Peschko']",0.392,179709,0.151,0,4sy5fXPNkQVFS3FKsJ9sLw,0.00397,10,0.105,-10.372,0,"Heimliche Aufforderung, Op. 27, No. 3",0,23/04/1938,0.0404,73.867,No match found
0.333,1938,0.994,['Sabita Devi'],0.462,192214,0.0653,0,4tQeO52kDCLCXiwNYhbZf5,0.114,3,0.145,-11.296,1,Mad Ki Boonden Pee Li Pee Li,0,31/12/1938,0.125,72.542,en
0.643,1938,0.985,"['Kantilal', 'Sunita Devi']",0.521,204388,0.231,0,4xxuoYIE4l4cuRN1uaMVqk,0.000128,4,0.207,-10.137,1,Hai Billi Ek Humari,0,31/12/1938,0.067,126.1,id
0.811,1938,0.957,['Sheela'],0.619,205085,0.385,0,4yn0BvW6kjdBL0s5atrXDS,0.000156,4,0.475,-6.932,1,Yeh Maya Aani Jani Hai,0,31/12/1938,0.0339,108.625,en
0,1938,0,['Benny Goodman'],0,6362,0,0,523qs4UcGlQ6ycdha1VGqs,0,0,0,-60,0,Pause Track - Live,0,1938,0,0,en
0.65,1938,0.988,"['Francisco Canaro', 'Roberto Maida']",0.626,157600,0.375,0,55NedBJ8ftysRSUQfZlOPe,0.24,4,0.135,-7.573,0,Cuando el Corazón - Remasterizado,0,21/01/1938,0.0709,128.533,es
0.181,1938,0.213,"['Sierra Nelson', 'Jon Garcia']",0.27,243093,0.407,0,57s5GzCnYbwagGtwiiROjr,0.222,3,0.274,-10.51,1,Circle of Life,0,1938,0.0286,83.815,en
0.38,1938,0.924,['Lead Belly'],0.604,60709,0.327,0,57uPJFmvA0OiGdPXdq3VDA,0.00024,8,0.626,-12.518,1,Julie Ann Johnson (998-A-2),0,1938,0.485,92.512,No match found
0.895,1938,0.971,"['Francisco Canaro', 'Roberto Maida']",0.674,177093,0.598,0,5BaiDBVofKoROQ9V1A7sGH,0.247,2,0.326,-7.121,1,Filomena - Remasterizado,0,21/01/1938,0.0558,125.878,en
0.663,1938,0.949,['Cristian Vasile'],0.554,195370,0.254,0,5JZbbB1GrRKBVWWJxmkqqL,6.17E-05,10,0.314,-12.788,1,Mâine,0,01/01/1938,0.0488,107.074,ro
0.394,1938,0.992,['Paraguassu'],0.617,162615,0.167,0,5Kww3nHPySBcUWBawD6wKF,0,0,0.214,-10.576,0,O Violero do Luá,0,01/12/1938,0.0627,78.862,pt
0.554,1938,0.992,['Jean Moscopol'],0.491,215589,0.124,0,5YtZi7ELK7D9i5Wi6ORtXV,0.00128,7,0.236,-14.531,1,Tot ce-i românesc nu piere,0,01/01/1938,0.0492,120.977,ro
0.962,1938,0.973,['Lead Belly'],0.704,107050,0.661,0,5ZdbfUsWjduCAGmTPpSDup,0.289,11,0.37,-12.858,1,Raccoon Up The 'Simmon Tree (996-A-2),0,1938,0.0524,117.309,No match found
0.703,1938,0.875,"['Gali Venkateswara Rao', 'Kanchanamala', 'Sundarammau']",0.565,182427,0.4,0,5Zeeu3I7ljf0fpdT2UgFj0,1.51E-05,6,0.369,-7.252,1,"Aa Mabbu Ee Mabbu (From ""Malapilla"")",0,31/12/1938,0.0403,113.126,No match found
0.654,1938,0.967,['Francisco Canaro'],0.508,197267,0.519,0,5g3zxHHVxvxwA6iFARCZ8H,0.105,9,0.0846,-4.672,0,Corazon de Oro - Instrumental (Remasterizado),0,21/01/1938,0.0706,175.447,es
0.388,1938,0.659,['Michele Lee'],0.354,202707,0.322,0,5h92m1dgFA0x8vejsnSqhV,1.73E-06,0,0.164,-14.844,0,"I Believe In You - (from the musical ""How To Succeed In Business Without Even Trying"")",0,1938,0.0381,116.549,en
0.355,1938,0.913,['Della Reese'],0.323,224747,0.203,0,5hh7IKiSw84McRt2kD8XAQ,0,9,0.323,-14.345,1,"Two Sleepy People - (from the film ""Thanks For The Memory"")",0,1938,0.0333,86.262,en
0.751,1938,0.985,"['Bibbo', 'Surendra']",0.483,199647,0.359,0,5iHSc0tycJ88Onb1KFV35Z,4.67E-05,10,0.582,-7.006,1,Kaliyan Rasili,0,31/12/1938,0.0551,63.539,tr
0.502,1938,0.977,['Cristian Vasile'],0.474,170371,0.262,0,5lWpLN15z292rWZJ0hlP32,0.000484,3,0.326,-13.966,1,La revedere,0,01/01/1938,0.0501,113.81,es
0.25,1938,0.984,['Chhabi Banerjee'],0.44,204773,0.21,0,5pqQpIleywlxiHHxzM6QtH,0,1,0.115,-11.342,1,Je Mor Anger Pabon,0,31/12/1938,0.0828,81.197,fr
0.644,1938,0.988,['Jean Moscopol'],0.576,191216,0.36,0,5v5yKtClVm2YGWzFxEMAkg,0.255,4,0.285,-11.706,1,Vrei să ne-ntâlnim sâmbătă seara,0,01/01/1938,0.103,115.971,ro
0.373,1938,0.995,['Ila Mitra Ghosh'],0.452,200933,0.153,0,5vlgSxizu4SgC6GDqe96xz,0.32,5,0.124,-14.358,0,Nurjahan Nurjahan,0,01/12/1938,0.0384,118.703,fi
0.612,1938,0.969,['Lead Belly'],0.515,563409,0.313,0,5wdQsOT8hTyByHENrJxxzH,0.000168,5,0.147,-12.86,1,Leaving On The Morning Train (2501-B),0,1938,0.0632,72.856,No match found
0.557,1938,0.969,['Jean Moscopol'],0.57,175726,0.204,0,5xBGmWdwwxVWpS8pNHerm8,5.63E-05,0,0.116,-12.451,1,Te aștept la 5,0,01/01/1938,0.0397,116.949,ro
0.843,1938,0.993,"['Francisco Canaro', 'Roberto Maida']",0.718,160933,0.371,0,5zLZjhCBjWoqBm8ODITx7j,0.1,7,0.0656,-8.903,0,Indiferencia - Remasterizado,0,21/01/1938,0.0807,124.614,pt
0.26,1938,0.973,['Chhabi Banerjee'],0.47,204853,0.207,0,636EN7vSJegFPSmiGcUJw7,0,1,0.134,-12.161,1,Sakhire Amar Emon Bandhab,0,31/12/1938,0.0739,93.381,en
0.547,1938,0.479,['3 in One'],0.599,202857,0.471,0,643A2IfYcLE5N5PyEBPNOj,0,6,0.133,-8.552,1,God Bless America,0,1938,0.0945,121.11,en
0.657,1938,0.994,['Abbasuddin Ahmed'],0.656,184503,0.184,0,64QFnI3QWbszBoPjM2oPgL,0.239,4,0.117,-12.846,1,Ami Bhabi Jare Pai Na Go Tare,0,01/12/1938,0.0397,117.847,No match found
0.465,1938,0.991,['Dhirendranath Das'],0.593,184976,0.173,0,64mqLaKFz963YwQNha0S13,7.66E-05,3,0.125,-13.374,0,O Amar Desher Mati,0,31/12/1938,0.0531,68.013,pt
0.213,1938,0.542,['Sierra Nelson'],0.205,142499,0.244,0,64xO36ocnNxaQiS7NlOvBh,4.48E-06,10,0.352,-17.781,1,Believe in Yourself,0,1938,0.0372,83.033,en
0.616,1939,0.988,"['Francisco Canaro', 'Ernesto Fama']",0.782,178280,0.292,0,01wv59vPOUdqAfTeCN6yQs,0.0227,11,0.325,-7.73,1,Por Vos Yo Me Rompo Todo - Remasterizado,0,24/01/1939,0.0437,126.874,es
0.414,1939,0.852,['Farid al-Atrash'],0.341,595480,0.15,0,069CWUiYazDlmcRS3oVogq,0.0022,5,0.118,-14.273,0,Adnaytani Bel Hagr,0,01/01/1939,0.0326,105.503,No match found
0.553,1939,0.791,['Alcoholics Anonymous'],0.649,514805,0.245,0,08UJYqCiZIeuh0c9n4H9ew,0,10,0.422,-18.589,0,The Car Smasher,0,01/01/1939,0.966,88.398,en
0.578,1939,0.816,['Alcoholics Anonymous'],0.707,776407,0.245,0,0Aw9sShqIXTgXKbH6tF5Pw,0,0,0.176,-18.443,1,Smile With Me At Me,0,01/01/1939,0.963,106.838,en
0.529,1939,0.942,"['Joan Ellison', 'Jason Aquila', 'Jodie Ricci']",0.528,141333,0.316,0,0E7koStCFnpXYm1srUVgi5,0.000329,3,0.0959,-10.055,1,I Got Rhythm (feat. Jason Aquila & Jodie Ricci),0,1939,0.0412,113.24,No match found
0.81,1939,0.992,['Zavaidoc'],0.757,186253,0.282,0,0EWKBGF9sRDZu5z4tmvx2G,0,10,0.0585,-10.823,1,"Di, di, di, murgule di",0,01/01/1939,0.105,126.331,af
0.757,1939,0.994,['Ratanbai'],0.727,195758,0.0544,0,0FfW8tchL90mcG2ZE3BAWu,0.00202,4,0.128,-11.439,0,Saqi Ki Ankhen Kehti Hai Piye Ja,0,31/12/1939,0.528,117.945,No match found
0.393,1939,0.987,['Titi Botez'],0.66,171468,0.193,0,0IK5ZwXDajMp632vHqUTOJ,0.00285,5,0.0784,-14.903,1,Săraca păpuşică plânge,0,01/01/1939,0.0848,110.338,ro
0.376,1939,0.993,['Vasanti'],0.565,195966,0.214,0,0IbBXBsLj6zDg932TGMJtz,0.0118,10,0.253,-7.798,0,Hun Kholi Rahi Bhagwan,0,15/12/1939,0.131,138.942,id
0.675,1939,0.816,['M. K. Thyagaraja Bhagavathar'],0.357,193040,0.555,0,0JMv7Pl5IUgRxs49xcSUoD,0.0975,8,0.66,-11.32,1,Orunaal Oru Pozhudhu,0,31/12/1939,0.0431,104.057,id
0.322,1939,0.986,"['Francisco Canaro', 'Ernesto Fama']",0.37,200280,0.33,0,0LZo17LPtD5p8WMuKtOHtp,0.199,5,0.169,-10.617,1,Mulita - Remasterizado,0,24/01/1939,0.0905,206.48,pt
0.0919,1939,0.994,['Zavaidoc'],0.262,177136,0.321,0,0OSNfb6JphYiCi02EYU9e0,0.0104,2,0.587,-11.568,1,Din ochii care-au plâns vreodată,0,01/01/1939,0.0543,75.433,No match found
0.853,1939,0.986,"['Francisco Canaro', 'Ernesto Fama']",0.556,163373,0.447,0,0OWapg61mWtN65GcBB5UE4,0.00315,2,0.323,-7.054,1,El Paraguero - Remasterizado,0,28/01/1939,0.0832,164.195,es
0.52,1939,0.761,['Alcoholics Anonymous'],0.721,604836,0.243,0,0Po3BaA5PVPjTQCQ1WIPz0,0,0,0.16,-18.603,1,A Ward of the Probate Court,0,01/01/1939,0.958,122.838,en
0.463,1939,0.852,"['Traditional', 'Kriszta Kovats']",0.402,217027,0.277,0,0SxNVOxZ8h0YFauHSxXfgB,0,2,0.141,-16.706,1,El condor pasa (Sung in Hungarian),0,01/07/1939,0.0459,169.456,No match found
0.439,1939,0.806,['Layla Mourad'],0.317,601066,0.434,0,0TKSae93QTlPkEQj2hIxuw,0,11,0.142,-4.388,0,El Aesh We El Malh,0,01/01/1939,0.0315,102.508,en
0.424,1939,0.806,['Kortársak'],0.532,192573,0.954,0,0TrJsOK1dDLgsbPqeAZ5DI,7.41E-05,9,0.196,-10.691,1,Éjféli macska,0,01/07/1939,0.0754,159.6,hu
0.318,1939,0.986,['Subinoy Roy'],0.441,186480,0.0838,0,0V2lexOxmvpBFVjoepY0lK,0.259,11,0.11,-16.036,1,Ei Korechho Bhalo Nithur,0,01/12/1939,0.0443,69.033,No match found
0.549,1939,0.759,['Alcoholics Anonymous'],0.71,442141,0.241,0,0VMbj55F2mumQlTn4g8tOS,0,10,0.327,-18.562,1,Hindsight,0,01/01/1939,0.959,109.277,en
0.479,1939,0.801,['Unknown'],0.367,144667,0.107,0,0VOrlkeav2yzFDHKr9w5GZ,5.40E-06,10,0.868,-16.115,1,Mother Machree,0,1939,0.417,210.351,en
0.473,1939,0.748,['Carmen Miranda'],0.592,162360,0.189,0,0WJxUbGtq8lcst0FdLi1KK,0.00139,0,0.294,-18.728,0,Vinganca,0,1939,0.0658,117.648,es
0.41,1939,0.996,['Mandi e Sorocabinha'],0.647,162122,0.131,0,0XkDJyJjw76thBxFbhNOP0,0.219,0,0.111,-13.388,1,Jogo do Bicho,0,12/12/1939,0.0951,100.07,pt
0.561,1939,0.995,['Ratanbai'],0.719,183660,0.143,0,0bI3zFeLHoutEy7a6X2xcz,0.258,9,0.11,-11.395,1,Mujhko Gham-E-Tanhai,0,31/12/1939,0.08,103.854,No match found
0.663,1939,0.712,['Shikha Basu'],0.429,230720,0.469,0,0eRuzkew9cZUI2ABi7dQzm,0,9,0.0638,-10.694,1,Ami Aar Kichhutei Bhoi,0,01/12/1939,0.0449,143.009,No match found
0.284,1939,0.993,['Titi Botez'],0.342,186384,0.26,0,0eqSOExxTUeg6jC4ECdLly,0.000298,0,0.202,-14.285,1,Ai să iubești odată și tu,0,01/01/1939,0.0543,97.017,ro
0.215,1939,0.981,['Αντώνης Νταλγκάς'],0.41,202187,0.0821,0,0f2CtE6VKrSU5wm7bqFeE2,0.0197,4,0.253,-20.46,0,Μανές Μπέιογλου,0,01/01/1939,0.0698,102.12,No match found
0.516,1939,0.988,['Indubala'],0.656,167904,0.148,0,0hqDdRsRDe1X7pz56fxR0O,2.63E-05,8,0.149,-12.568,1,Tujhko Kaan Pakadne Wali,0,31/12/1939,0.079,132.37,id
0.6,1939,0.982,['Titi Botez'],0.538,184085,0.209,0,0jdzLTp3JPKMa2DIfJ6xVY,0.00167,2,0.273,-15.846,1,Pe micul tău album,0,01/01/1939,0.038,110.569,en
0.872,1939,0.948,"['Francisco Canaro', 'Ernesto Fama']",0.605,167693,0.289,0,0jji94jYgGFSmee6aaMWUK,0.00137,4,0.0697,-6.28,1,Donde Andará - Remasterizado,0,24/01/1939,0.0648,129.558,es
0.618,1939,0.483,['Kortársak'],0.64,233467,0.818,0,0lQSi1sglRo0gESiysEip9,0.000221,1,0.413,-10.268,0,Éjszakai rohanás,0,01/07/1939,0.109,94.04,hu
0.744,1939,0.771,['M. K. Thyagaraja Bhagavathar'],0.446,205493,0.488,0,0qDdwpzokrMHks6u1gxL8V,0.0142,5,0.834,-9.769,0,Chidhambara Naadha,0,31/12/1939,0.0431,90.803,en
0.543,1939,0.809,['Alcoholics Anonymous'],0.722,733043,0.215,0,0qGni7WenfKAOu6fagEryM,0,0,0.157,-18.541,1,The Independent Blonde,0,01/01/1939,0.96,126.045,en
0.523,1939,0.598,"['Joseph Kosma', 'André Popp', 'Marjane']",0.276,138880,0.387,0,0qdr0HVbMUaUWTvosZJodE,0,7,0.33,-10.261,1,Elena et les hommes (1956) Méfiez-vous de Paris (chanson),0,01/01/1939,0.0366,201.752,No match found
0.531,1939,0.996,['Mandi e Sorocabinha'],0.555,174068,0.182,0,0qfwx2CmfbagtvjZsMoy7O,0.0425,2,0.351,-14.61,1,Imposto do Selo,0,12/12/1939,0.187,204.188,pt
0.974,1939,0.757,['Al Jolson'],0.56,39067,0.442,0,0s7PFikT7HDBxzmiFmUfQy,1.30E-06,3,0.137,-10.469,1,Toot Toot Tootsie,0,1939,0.0503,138.098,en
0.731,1939,0.99,['Ranjith Govind'],0.534,179003,0.334,0,0wPNz2KgCbNutVcWObMTJ3,0.00689,10,0.169,-9.299,0,Balamwa More Man Ki Tum Kya Jano,0,31/12/1939,0.0387,77.041,No match found
0.613,1939,0.994,"['Khursheed', 'Jnan Dutt']",0.493,203925,0.211,0,0zVKW761abibnrHihieM8A,0.202,7,0.213,-10.027,1,Gawen Chara Ke Banke Bihari,0,01/01/1939,0.0558,101.62,No match found
0.807,1939,0.959,"['Francisco Canaro', 'Ernesto Fama']",0.64,156493,0.401,0,13YT0BrNVwOFr0OSot79CR,0.00094,3,0.0653,-8.14,0,El Vino Triste - Remasterizado,0,24/01/1939,0.0831,139.696,pt
0.921,1939,0.986,"['Francisco Canaro', 'Ernesto Fama']",0.742,164573,0.402,0,143xj2DVa95TaL2mPDQAaB,0.311,3,0.313,-7.133,1,Mariana - Remasterizado,0,28/01/1939,0.0437,136.279,pt
0.64,1939,0.993,['Shyam Sunder'],0.506,191019,0.183,0,178BtyLQHtkPH8CzzX5gmR,0.0333,10,0.108,-12.166,1,Mem Saab Hamara Pishta Bahut Achha,0,31/12/1939,0.105,81.489,id
0.652,1939,0.949,"['Niccolò Paganini', 'Ossy Renardy']",0.478,179400,0.164,0,1ArwItRTFMiUjD5mSpOOJ6,0.0504,4,0.424,-17.009,1,Sonata No. 12 in E minor,0,1939,0.111,72.302,en
0.613,1939,0.996,['Mandi e Sorocabinha'],0.654,155154,0.196,0,1CGyA26gcoMRkdjl6dFyil,0.0562,2,0.124,-14.27,1,Depois das Eleições,0,12/12/1939,0.0864,112.558,pt
0.258,1939,0.952,"['Pablo de Sarasate', 'Ossy Renardy']",0.241,281227,0.147,0,1DSsRwwFOTxwvMjbmoB65r,0.0335,0,0.0768,-19.341,1,"Romanza Andaluza (Danse espagnole No. 3), Op. 22, No. 1",0,1939,0.0528,73.502,No match found
0.0598,1939,0.987,"['Joan Ellison', 'Jason Aquila', 'Jodie Ricci']",0.36,292613,0.162,0,1ErmpnKyfRSCBvFi6IlJTH,0.000218,0,0.105,-12.385,1,They Can't Take That Away from Me (feat. Jason Aquila & Jodie Ricci),0,1939,0.0372,75.697,No match found
0.586,1939,0.977,['Κώστας Νούρος'],0.514,179279,0.24,0,1IwdxGN3UW9fPfTTmy41mz,0.00118,5,0.0867,-8.799,1,Γαλάτ μανές,0,01/01/1939,0.0467,106.058,el
0.619,1939,0.741,['Al Jolson'],0.357,180640,0.474,0,1Op6BtAoVVjNHLbHLILOk4,3.57E-06,10,0.203,-10.745,1,Rock-a-bye Your Baby With A Dixie Melody,0,1939,0.047,130.032,en
0.0667,1939,0.995,['Zavaidoc'],0.234,179226,0.223,0,1PG6xLajgBscF8IWm87y9v,0.0213,7,0.112,-14.006,0,Dă-mi mâinile să le sărut!,0,01/01/1939,0.0567,75.839,ro
0.27,1939,0.993,['Titi Botez'],0.438,188421,0.227,0,1RU2CsM7pECuhLN4W3eXoH,0.0237,0,0.0961,-15.678,1,Adio,0,01/01/1939,0.0447,103.313,en
0.374,1939,0.996,['Mandi e Sorocabinha'],0.704,167718,0.272,0,1RpMxJO6zi1AvTT3uJay6l,0.00296,0,0.114,-11.687,1,Batizado do Sapinho (Parte I),0,12/12/1939,0.157,124.079,pt
0.903,1939,0.936,"['Giorgos Papasideris', 'Giorgos Anestopoylos', 'Klarino']",0.391,203483,0.589,0,1UU8C2PaifQv91AtU7vH8Z,0.000717,6,0.284,-7.871,0,Mariori toy Milona,0,22/02/1939,0.0444,80.644,pl
0.0407,1939,0.339,['Victor Young'],0.171,186648,0.303,0,1UUcNH2RcUcQJTaIC8SBKe,0.168,4,0.118,-11.987,0,For Whom the Bell Tolls (1943) The Massacre and Love Theme,0,01/01/1939,0.0382,76.519,en
0.868,1939,0.976,"['Francisco Canaro', 'Ernesto Fama']",0.767,149240,0.432,0,1VKcBRuXCxZqlFmGRtryJV,0.000292,3,0.0619,-7.647,1,Tango Amigo - Remasterizado,0,24/01/1939,0.118,136.746,pt
0.8,1940,0.971,"['Miliaris', 'Savaris', 'Lousien']",0.316,96147,0.349,0,00Q5Vq4WlXSiel7ZztC3nc,1.71E-06,5,0.146,-11.009,1,Perasan xronia,0,01/01/1940,0.0321,110.292,en
0.262,1940,0.968,"['Bedřich Smetana', 'Marie Podvalová', 'Stanislav Muž', 'Vilém Zítek', 'Josef Vojta', 'Ota Horáková', 'Marta Krásová', 'Jaroslav Veverka', 'Prague National Theatre Chorus', 'Prague National Theatre Orchestra', 'Jan Maria Ouředník', 'Václav Talich', 'Josef Křikava']",0.35,115573,0.257,0,01NuPyqOlzre2Ozxsdyhor,0.00128,11,0.183,-16.98,0,"Libuše: ""Hoj, tvrdý Vyšehrad"" (Libuše, Přemysl ze Stadic, Chrudoš od Otavy, Šťáhlav na Radbuze, Krasava, Radmila, Lutobor, Radovan) - Live",0,1940,0.171,171.603,No match found
0.698,1940,0.919,"['Giorgos Papasideris', 'Xar. Margelis-klarino']",0.436,190920,0.46,0,01Rzjb3TTnhxTP9ItrcxwS,0.0825,2,0.102,-6.901,0,Dafnes,0,01/01/1940,0.0362,122.761,pl
0.85,1940,0.992,['Roza Eskenazi'],0.527,207213,0.427,0,01oqcZONvmtiJvl1VfwVqW,0.143,7,0.289,-9.934,0,Ela Dimitroula ela,0,01/01/1940,0.0354,77.685,en
0.847,1940,0.967,['Francisco Canaro'],0.467,158493,0.546,0,02HifoNqdIeUqRiq2cWyYF,0.325,7,0.373,-7.799,0,Muchachita Porteña - Remasterizado,0,24/01/1940,0.0411,95.759,it
0.815,1940,0.986,['Kostas Roukounas'],0.548,188560,0.606,0,02zc7cxDNaFnQm8a4io7WN,0.000185,11,0.336,-6.262,0,O pikinos,0,01/01/1940,0.0385,93.065,id
0.65,1940,0.972,['Wilmoth Houdini'],0.587,208053,0.296,0,031w34H0j1x55ULTrV5taT,0.226,7,0.0927,-12.078,1,Hit and Run Away,0,01/01/1940,0.0731,103.909,en
0.656,1940,0.974,['Zohra Begum'],0.479,206983,0.19,0,032r6TChUQOJboI5LRy2ty,0.0064,9,0.201,-12.075,1,Zara Muskura Kar Milao Nazar,0,31/12/1940,0.0742,76.99,id
0.577,1940,0.972,['Arthur Askey and cast'],0.611,210880,0.341,0,03zo6LDk8rdMtW4ueHIvL3,1.85E-06,9,0.678,-18.528,0,Band Waggon (Pt 3) - 1939 Recording,0,1940,0.953,51.243,en
0.572,1940,0.991,"['Δημήτρης Περδικόπουλος', 'Γιάννης Μανίσαλης', 'Πάνος Σάμης']",0.59,223187,0.285,0,041v4Wm5b8fLTH83fwra9W,0.0823,10,0.132,-8.668,0,Ζεχραζάτ,0,01/01/1940,0.0322,112.668,No match found
0.745,1940,0.991,"['Nilla Pizzi', 'Luciano Benevene']",0.628,219611,0.0816,0,05HxJut4v2N3LfDH2C4TSS,0.00185,0,0.752,-16.922,1,Bongo Bongo Bongo,0,29/06/1940,0.0957,146.119,it
0.233,1940,0.955,['Sudha Mukherjee'],0.366,174240,0.169,0,05L2WwVZEt821OJYV2BWQT,0.289,1,0.151,-14.539,1,Nibir Ghana Andhare,0,01/12/1940,0.0514,129.315,en
0.737,1940,0.968,['Dimitris Arapakis'],0.379,175960,0.557,0,05YfjSrFdFFNkS4AJoQr7z,0.000129,1,0.576,-5.519,0,Exo tora pente xronos,0,01/01/1940,0.0499,84.198,No match found
0.555,1940,0.984,['Sotiris Stasinopoylos'],0.407,280747,0.434,0,06CkoYgQ4VN9eTSFxSfU3o,0.0339,7,0.352,-9.345,1,Ena poyli rovolage,0,01/01/1940,0.0439,114.633,fr
0.527,1940,0.973,['Serafeim Gerotheodoroy'],0.363,181747,0.434,0,06U1oMgl0DMOQ5xqouxswV,0.0512,1,0.225,-9.323,1,Den t'olpiza h orfani,0,01/01/1940,0.0364,102.758,en
0.702,1940,0.915,['Giorgos Papasideris'],0.409,194867,0.51,0,06kaRvgQaHUGsceo5Y8lSR,0.0166,9,0.363,-10.301,1,Sti psaropoula ti xrisi,0,01/01/1940,0.0385,91.565,No match found
0.737,1940,0.968,['Giorgos Papasideris'],0.379,175960,0.557,0,06z0xKRgqATQvr82f1qQeA,0.000129,1,0.576,-5.519,0,Exo tora pente xronous,0,01/01/1940,0.0499,84.198,No match found
0.368,1940,0.994,['Ila Devi'],0.494,200847,0.262,0,07Be2T3X5eVkCT6HfbZEeB,0.0761,6,0.119,-10.474,1,Kahan Hai Manzil Teri Musafir,0,31/12/1940,0.112,99.337,id
0.811,1940,0.992,['Agathoklis Mouskas'],0.499,276333,0.365,0,07aGHXYT3gySMlnz3YLqjY,0.000934,7,0.273,-10.261,1,Sta Dervenakia,0,01/01/1940,0.0383,59.795,No match found
0.0993,1940,0.975,['Charlie Chaplin'],0.463,106206,0.146,0,07iPIVGGufIuiN1T9rTsoW,0.349,11,0.274,-22.334,1,Barber Shop Opening,0,1940,0.172,89.476,en
0.584,1940,0.954,"['Giorgos Papasideris', 'Giorgos Anestopoylos-klarino']",0.511,205453,0.409,0,07p3OzEFzMLbAMrRGWGGE1,0.00029,0,0.11,-5.507,1,Kato stoy valtoy ta xoria,0,01/01/1940,0.0362,120.973,en
0.801,1940,0.967,"['Giorgos Papasideris', 'Nikos Karakostas', 'Klarino']",0.384,192053,0.378,0,087GBxMESjTQDj50WD02xg,0.183,7,0.14,-8.994,1,Agapame poylaki moy,0,01/01/1940,0.0454,78.481,No match found
0.648,1940,0.995,['Giorgos Papasideris'],0.393,198200,0.507,0,089v4hjqcuTAy5bVEcCPHB,0.0553,11,0.422,-3.927,1,Th afiso genia ke malia,0,01/01/1940,0.031,119.976,No match found
0.69,1940,0.937,"['Amirbai Karnataki', 'N. M. Adhikari']",0.427,208758,0.392,0,09XytbgFgFjV0h4jqVFCRY,0.233,9,0.132,-9.099,1,Main Phoolon Ki Saugandh Bankar,0,31/12/1940,0.0553,75.387,No match found
0.862,1940,0.962,['Mixalis Kalergis'],0.64,190733,0.487,0,09YvSKS7UN3Ufy71fHlWGI,0.146,4,0.113,-8.228,0,Saranta Palikaria,0,01/01/1940,0.0518,111.718,it
0.665,1940,0.959,"['Rita Ampatzi', 'Kostas', 'Giaoyzos', 'Klarino']",0.629,187293,0.454,0,09aNbU79EaZNRX8xqC7hBa,0.0953,5,0.134,-7.08,1,Stiliani,0,01/01/1940,0.0573,121.033,en
0.564,1940,0.989,['Giorgos Papasideris'],0.418,199093,0.461,0,0AAaRFleWPYOVqbpoNpzEW,0.000418,11,0.282,-5.883,0,Tria pedia Voliotika,0,01/01/1940,0.0308,105.42,No match found
0.765,1940,0.944,"['Francisco Canaro', 'Ernesto Fama']",0.583,147853,0.344,0,0Aag2G7Gau1qVOgl1xquFY,0.0181,5,0.0549,-8.782,1,Chiruza - Remasterizado,0,24/01/1940,0.0575,137.517,pt
0.672,1940,0.926,['Roza Eskenazi'],0.373,192747,0.604,0,0AbambU24EIm1g4j6vX9Z0,0.286,1,0.142,-6.192,1,Patrinia,0,01/01/1940,0.0435,112.263,en
